,ano_semestre,ano,semestre,avg_valor_item,id_pais_origem,ncm,importador_municipio,importador_uf,urf,ano_x,semestre_x,ano_y,semestre_y
2301,202402.0,2024,2,21.721495765403233,ARGENTINA,3.9029E7,RIBEIRAO PRETO,SP,ALF - URUGUAIANA,,,,
2302,201802.0,2018,2,1.850000023841858,ARGENTINA,3.903112E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2303,201901.0,2019,1,1.5065848244620221,ARGENTINA,3.903112E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2304,201902.0,2019,2,1.5,ARGENTINA,3.903112E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2305,202001.0,2020,1,1.399999976158142,ARGENTINA,3.903112E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2306,202002.0,2020,2,1.159999966621399,ARGENTINA,3.903112E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2307,202102.0,2021,2,1.850000011920929,ARGENTINA,3.903112E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2308,202401.0,2024,1,1.3635011605594372,ARGENTINA,3.903112E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2309,202402.0,2024,2,1.3630984981560061,ARGENTINA,3.903112E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2310,202101.0,2021,1,2.119999942779541,ARGENTINA,3.903909E7,JUNDIAI,SP,ALF - URUGUAIANA,,,,
2311,202102.0,2021,2,2.7899999809265137,ARGENTINA,3.903909E7,JUNDIAI,SP,ALF - URUGUAIANA,,,,
2312,202202.0,2022,2,4.05,ARGENTINA,3.903909E7,JUNDIAI,SP,ALF - URUGUAIANA,,,,
2313,202301.0,2023,1,3.91,ARGENTINA,3.903909E7,JUNDIAI,SP,ALF - URUGUAIANA,,,,
2314,202302.0,2023,2,3.91,ARGENTINA,3.903909E7,JUNDIAI,SP,ALF - URUGUAIANA,,,,
2315,202401.0,2024,1,4.809991173171511,ARGENTINA,3.903909E7,JUNDIAI,SP,ALF - URUGUAIANA,,,,
2316,202402.0,2024,2,4.8172830046080435,ARGENTINA,3.903909E7,JUNDIAI,SP,ALF - URUGUAIANA,,,,
2317,201801.0,2018,1,2.434333312511444,ARGENTINA,3.903909E7,ROSEIRA,SP,ALF - FOZ DO IGUAÇU,,,,
2318,201902.0,2019,2,2.569999933242798,ARGENTINA,3.903909E7,ROSEIRA,SP,ALF - FOZ DO IGUAÇU,,,,
2319,202001.0,2020,1,1.899999976158142,ARGENTINA,3.903909E7,ROSEIRA,SP,ALF - FOZ DO IGUAÇU,,,,
2320,202002.0,2020,2,1.899999976158142,ARGENTINA,3.903909E7,ROSEIRA,SP,ALF - FOZ DO IGUAÇU,,,,
2321,202101.0,2021,1,2.069999966621399,ARGENTINA,3.903909E7,ROSEIRA,SP,ALF - FOZ DO IGUAÇU,,,,
2322,202102.0,2021,2,2.700000047683716,ARGENTINA,3.903909E7,ROSEIRA,SP,ALF - FOZ DO IGUAÇU,,,,
2323,202202.0,2022,2,3.06,ARGENTINA,3.903909E7,ROSEIRA,SP,ALF - FOZ DO IGUAÇU,,,,
2324,202401.0,2024,1,2.7592324556266874,ARGENTINA,3.903909E7,ROSEIRA,SP,ALF - FOZ DO IGUAÇU,,,,
2325,202402.0,2024,2,2.7602266299504947,ARGENTINA,3.903909E7,ROSEIRA,SP,ALF - FOZ DO IGUAÇU,,,,
2326,201802.0,2018,2,915.0,ARGENTINA,3.904101E7,ARAQUARI,SC,PORTO DE SAO FRANCISCO DO SUL,2018.0,2.0,2018.0,2.0
2327,201901.0,2019,1,923.0,ARGENTINA,3.904101E7,ARAQUARI,SC,PORTO DE SAO FRANCISCO DO SUL,2019.0,1.0,2019.0,1.0
2328,201902.0,2019,2,990.0,ARGENTINA,3.904101E7,ARAQUARI,SC,PORTO DE SAO FRANCISCO DO SUL,2019.0,2.0,2019.0,2.0
2329,202102.0,2021,2,1340.0,ARGENTINA,3.904101E7,ARAQUARI,SC,PORTO DE SAO FRANCISCO DO SUL,2021.0,2.0,2021.0,2.0
2330,202401.0,2024,1,1764.274848451314,ARGENTINA,3.904101E7,ARAQUARI,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2331,202402.0,2024,2,1765.7978317901725,ARGENTINA,3.904101E7,ARAQUARI,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2332,201801.0,2018,1,1.0299999713897705,ARGENTINA,3.904101E7,CAMACARI,BA,PORTO DE SAO FRANCISCO DO SUL,2018.0,1.0,2018.0,1.0
2333,201802.0,2018,2,940.0,ARGENTINA,3.904101E7,CAMACARI,BA,PORTO DE SAO FRANCISCO DO SUL,2018.0,2.0,2018.0,2.0
2334,201901.0,2019,1,933.3333333333334,ARGENTINA,3.904101E7,CAMACARI,BA,PORTO DE SAO FRANCISCO DO SUL,2019.0,1.0,2019.0,1.0
2335,201902.0,2019,2,962.5,ARGENTINA,3.904101E7,CAMACARI,BA,PORTO DE SAO FRANCISCO DO SUL,2019.0,2.0,2019.0,2.0
2336,202401.0,2024,1,3358.8725809821626,ARGENTINA,3.904101E7,CAMACARI,BA,PORTO DE SAO FRANCISCO DO SUL,,,,
2337,202402.0,2024,2,3363.6945222881623,ARGENTINA,3.904101E7,CAMACARI,BA,PORTO DE SAO FRANCISCO DO SUL,,,,
2338,201901.0,2019,1,958.1666666666666,ARGENTINA,3.904101E7,ITAJAI,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2339,201902.0,2019,2,1039.8150024414062,ARGENTINA,3.904101E7,ITAJAI,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2340,202001.0,2020,1,1003.3333333333333,ARGENTINA,3.904101E7,ITAJAI,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2341,202002.0,2020,2,935.0,ARGENTINA,3.904101E7,ITAJAI,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2342,202102.0,2021,2,1450.0,ARGENTINA,3.904101E7,ITAJAI,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2343,202201.0,2022,1,1450.0,ARGENTINA,3.904101E7,ITAJAI,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2344,202401.0,2024,1,1819.7738488449831,ARGENTINA,3.904101E7,ITAJAI,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2345,202402.0,2024,2,1821.551092245325,ARGENTINA,3.904101E7,ITAJAI,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2346,201902.0,2019,2,840.0,ARGENTINA,3.904101E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
2347,202002.0,2020,2,840.0,ARGENTINA,3.904101E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
2348,202101.0,2021,1,1300.0,ARGENTINA,3.904101E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
2349,202102.0,2021,2,1100.0,ARGENTINA,3.904101E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
2350,202202.0,2022,2,868.5714285714199,ARGENTINA,3.904101E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
2351,202301.0,2023,1,650.0,ARGENTINA,3.904101E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
2352,202302.0,2023,2,623.3333333333334,ARGENTINA,3.904101E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
2353,202401.0,2024,1,710.2200529896654,ARGENTINA,3.904101E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
2354,202402.0,2024,2,709.5602300920582,ARGENTINA,3.904101E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
2355,201801.0,2018,1,940.0,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2356,201802.0,2018,2,803.5555555555555,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2357,201901.0,2019,1,827.4666666666666,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2358,201902.0,2019,2,870.2638888888888,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2359,202001.0,2020,1,783.7619047619048,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2360,202002.0,2020,2,762.0454545454546,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2361,202101.0,2021,1,1300.0,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2362,202102.0,2021,2,1250.6000073784787,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2363,202201.0,2022,1,1100.0,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2364,202202.0,2022,2,1075.0,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2365,202301.0,2023,1,680.0,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2366,202302.0,2023,2,635.0,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2367,202401.0,2024,1,933.5272904099402,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2368,202402.0,2024,2,933.5689294197455,ARGENTINA,3.904101E7,JOINVILLE,SC,PORTO DE SAO FRANCISCO DO SUL,,,,
2369,201802.0,2018,2,996.1538461538462,ARGENTINA,3.904101E7,SANTO ANDRE,SP,ALF - URUGUAIANA,,,,
2370,201901.0,2019,1,943.3333333333334,ARGENTINA,3.904101E7,SANTO ANDRE,SP,ALF - URUGUAIANA,,,,
2371,201902.0,2019,2,848.8888888888888,ARGENTINA,3.904101E7,SANTO ANDRE,SP,ALF - URUGUAIANA,,,,
2372,202001.0,2020,1,820.0,ARGENTINA,3.904101E7,SANTO ANDRE,SP,ALF - URUGUAIANA,,,,
2373,202002.0,2020,2,906.6666666666666,ARGENTINA,3.904101E7,SANTO ANDRE,SP,ALF - URUGUAIANA,,,,
2374,202101.0,2021,1,1250.0,ARGENTINA,3.904101E7,SANTO ANDRE,SP,ALF - URUGUAIANA,,,,
2375,202102.0,2021,2,1173.216374269011,ARGENTINA,3.904101E7,SANTO ANDRE,SP,ALF - URUGUAIANA,,,,
2376,202201.0,2022,1,1100.0,ARGENTINA,3.904101E7,SANTO ANDRE,SP,ALF - URUGUAIANA,,,,
2377,202202.0,2022,2,820.774293397975,ARGENTINA,3.904101E7,SANTO ANDRE,SP,ALF - URUGUAIANA,,,,
2378,202301.0,2023,1,653.8842592592667,ARGENTINA,3.904101E7,SANTO ANDRE,SP,ALF - URUGUAIANA,,,,
2379,202302.0,2023,2,630.36363636364,ARGENTINA,3.904101E7,SANTO ANDRE,SP,ALF - URUGUAIANA,,,,
2380,202401.0,2024,1,800.7874347555917,ARGENTINA,3.904101E7,SANTO ANDRE,SP,ALF - URUGUAIANA,,,,
2381,202402.0,2024,2,800.4160882013239,ARGENTINA,3.904101E7,SANTO ANDRE,SP,ALF - URUGUAIANA,,,,
2382,201801.0,2018,1,921.9047619047619,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2383,201802.0,2018,2,858.0138888888888,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2384,201901.0,2019,1,828.9305555555555,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2385,201902.0,2019,2,878.1298871063577,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2386,202001.0,2020,1,809.8632478632479,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2387,202002.0,2020,2,766.925925925926,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2388,202101.0,2021,1,1199.338346001088,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2389,202102.0,2021,2,1214.8783089576318,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2390,202201.0,2022,1,1110.0,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2391,202202.0,2022,2,1006.25,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2392,202301.0,2023,1,705.97629633335,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2393,202302.0,2023,2,650.0,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2394,202401.0,2024,1,909.6849896821975,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2395,202402.0,2024,2,909.676884927226,ARGENTINA,3.904101E7,SANTO ANDRE,SP,PORTO DE SANTOS,,,,
2396,201801.0,2018,1,1.0149999856948853,ARGENTINA,3.904101E7,SERRA,ES,PORTO DE SANTOS,,,,
2397,201802.0,2018,2,0.9300000071525574,ARGENTINA,3.904101E7,SERRA,ES,PORTO DE SANTOS,,,,
2398,201901.0,2019,1,0.9225000143051147,ARGENTINA,3.904101E7,SERRA,ES,PORTO DE SANTOS,,,,
2399,201902.0,2019,2,0.9900000095367432,ARGENTINA,3.904101E7,SERRA,ES,PORTO DE SANTOS,,,,
2400,202102.0,2021,2,1450.0,ARGENTINA,3.904101E7,SERRA,ES,PORTO DE SANTOS,,,,
2401,202401.0,2024,1,2699.6657028942136,ARGENTINA,3.904101E7,SERRA,ES,PORTO DE SANTOS,,,,
2402,202402.0,2024,2,2704.4892795920605,ARGENTINA,3.904101E7,SERRA,ES,PORTO DE SANTOS,,,,
2403,201802.0,2018,2,1020.0,ARGENTINA,3.904101E7,SIMOES FILHO,BA,PORTO DE SANTOS,,,,
2404,201901.0,2019,1,920.0,ARGENTINA,3.904101E7,SIMOES FILHO,BA,PORTO DE SANTOS,,,,
2405,201902.0,2019,2,1020.0,ARGENTINA,3.904101E7,SIMOES FILHO,BA,PORTO DE SANTOS,,,,
2406,202001.0,2020,1,950.0,ARGENTINA,3.904101E7,SIMOES FILHO,BA,PORTO DE SANTOS,,,,
2407,202002.0,2020,2,1023.3333333333334,ARGENTINA,3.904101E7,SIMOES FILHO,BA,PORTO DE SANTOS,,,,
2408,202401.0,2024,1,931.1288132027112,ARGENTINA,3.904101E7,SIMOES FILHO,BA,PORTO DE SANTOS,,,,
2409,202402.0,2024,2,931.0129645304878,ARGENTINA,3.904101E7,SIMOES FILHO,BA,PORTO DE SANTOS,,,,
2410,201901.0,2019,1,940.0,ARGENTINA,3.904101E7,SIMOES FILHO,BA,PORTO DE SAO FRANCISCO DO SUL,2019.0,1.0,2019.0,1.0
2411,201902.0,2019,2,985.0,ARGENTINA,3.904101E7,SIMOES FILHO,BA,PORTO DE SAO FRANCISCO DO SUL,2019.0,2.0,2019.0,2.0
2412,202201.0,2022,1,1680.01,ARGENTINA,3.904101E7,SIMOES FILHO,BA,PORTO DE SAO FRANCISCO DO SUL,2022.0,1.0,2022.0,1.0
2413,202202.0,2022,2,1737.12,ARGENTINA,3.904101E7,SIMOES FILHO,BA,PORTO DE SAO FRANCISCO DO SUL,2022.0,2.0,2022.0,2.0
2414,202401.0,2024,1,2204.886829090945,ARGENTINA,3.904101E7,SIMOES FILHO,BA,PORTO DE SAO FRANCISCO DO SUL,,,,
2415,202402.0,2024,2,2207.374252064037,ARGENTINA,3.904101E7,SIMOES FILHO,BA,PORTO DE SAO FRANCISCO DO SUL,,,,
2416,201801.0,2018,1,1.2231944617297914,ARGENTINA,3.90421E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2417,201802.0,2018,2,1.2400000095367432,ARGENTINA,3.90421E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2418,201901.0,2019,1,1.2400000095367432,ARGENTINA,3.90421E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2419,202002.0,2020,2,1.5511111219724019,ARGENTINA,3.90421E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2420,202101.0,2021,1,2.053333340372358,ARGENTINA,3.90421E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2421,202301.0,2023,1,1.66,ARGENTINA,3.90421E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2422,202401.0,2024,1,2.017138734188734,ARGENTINA,3.90421E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2423,202402.0,2024,2,2.0183938156386887,ARGENTINA,3.90421E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
2424,201801.0,2018,1,1.1729411798364975,ARGENTINA,3.90421E7,PORTAO,RS,ALF - URUGUAIANA,,,,
2425,201901.0,2019,1,1.1083333094914753,ARGENTINA,3.90421E7,PORTAO,RS,ALF - URUGUAIANA,,,,
2426,201902.0,2019,2,1.1150000095367432,ARGENTINA,3.90421E7,PORTAO,RS,ALF - URUGUAIANA,,,,
2427,202001.0,2020,1,1.1188888947168987,ARGENTINA,3.90421E7,PORTAO,RS,ALF - URUGUAIANA,,,,
2428,202002.0,2020,2,1.1175000190734863,ARGENTINA,3.90421E7,PORTAO,RS,ALF - URUGUAIANA,,,,
2429,202101.0,2021,1,1.2396666715906508,ARGENTINA,3.90421E7,PORTAO,RS,ALF - URUGUAIANA,,,,
2430,202301.0,2023,1,1.05,ARGENTINA,3.90421E7,PORTAO,RS,ALF - URUGUAIANA,,,,
2431,202401.0,2024,1,1.0867729154448469,ARGENTINA,3.90421E7,PORTAO,RS,ALF - URUGUAIANA,,,,
2432,202402.0,2024,2,1.0866603637378667,ARGENTINA,3.90421E7,PORTAO,RS,ALF - URUGUAIANA,,,,
2433,201901.0,2019,1,43.75,ARGENTINA,3.90422E7,ARAPOTI,PR,ALF - FOZ DO IGUAÇU,,,,
2434,201902.0,2019,2,33.25,ARGENTINA,3.90422E7,ARAPOTI,PR,ALF - FOZ DO IGUAÇU,,,,
2435,202001.0,2020,1,42.25,ARGENTINA,3.90422E7,ARAPOTI,PR,ALF - FOZ DO IGUAÇU,,,,
2436,202002.0,2020,2,41.0,ARGENTINA,3.90422E7,ARAPOTI,PR,ALF - FOZ DO IGUAÇU,,,,
2437,202101.0,2021,1,57.5,ARGENTINA,3.90422E7,ARAPOTI,PR,ALF - FOZ DO IGUAÇU,,,,
2438,202102.0,2021,2,57.5,ARGENTINA,3.90422E7,ARAPOTI,PR,ALF - FOZ DO IGUAÇU,,,,
2439,202301.0,2023,1,58.75,ARGENTINA,3.90422E7,ARAPOTI,PR,ALF - FOZ DO IGUAÇU,,,,
2440,202401.0,2024,1,69.37982668306176,ARGENTINA,3.90422E7,ARAPOTI,PR,ALF - FOZ DO IGUAÇU,,,,
2441,202402.0,2024,2,69.44056308145264,ARGENTINA,3.90422E7,ARAPOTI,PR,ALF - FOZ DO IGUAÇU,,,,
2442,201902.0,2019,2,2.3499999046325684,ARGENTINA,3.90422E7,CURITIBA,PR,ALF - URUGUAIANA,,,,
2443,202002.0,2020,2,1.7549999952316284,ARGENTINA,3.90422E7,CURITIBA,PR,ALF - URUGUAIANA,,,,
2444,202102.0,2021,2,2.4549999916553498,ARGENTINA,3.90422E7,CURITIBA,PR,ALF - URUGUAIANA,,,,
2445,202201.0,2022,1,2.85,ARGENTINA,3.90422E7,CURITIBA,PR,ALF - URUGUAIANA,,,,
2446,202202.0,2022,2,1.952,ARGENTINA,3.90422E7,CURITIBA,PR,ALF - URUGUAIANA,,,,
2447,202401.0,2024,1,2.5614591927906645,ARGENTINA,3.90422E7,CURITIBA,PR,ALF - URUGUAIANA,,,,
2448,202402.0,2024,2,2.5623647667708838,ARGENTINA,3.90422E7,CURITIBA,PR,ALF - URUGUAIANA,,,,
2449,201801.0,2018,1,1.7300000190734863,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2450,201802.0,2018,2,1.7536111109786565,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2451,201901.0,2019,1,1.7694999992847442,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2452,201902.0,2019,2,1.5100000128149986,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2453,202001.0,2020,1,1.820833335320155,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2454,202002.0,2020,2,1.8086666584014892,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2455,202101.0,2021,1,2.081111113230387,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2456,202102.0,2021,2,2.400000018543667,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2457,202201.0,2022,1,2.7525,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2458,202202.0,2022,2,2.56973214285,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2459,202301.0,2023,1,2.23283776224,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2460,202302.0,2023,2,2.1057222222333336,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2461,202401.0,2024,1,2.606342390104601,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2462,202402.0,2024,2,2.60794982794107,ARGENTINA,3.90422E7,CURITIBA,PR,PORTO DE PARANAGUA,,,,
2463,201901.0,2019,1,1.1299999952316284,ARGENTINA,3.90422E7,DIVINOPOLIS,MG,ALF - URUGUAIANA,,,,
2464,201902.0,2019,2,1.1299999952316284,ARGENTINA,3.90422E7,DIVINOPOLIS,MG,ALF - URUGUAIANA,,,,
2465,202101.0,2021,1,1.4783333293596903,ARGENTINA,3.90422E7,DIVINOPOLIS,MG,ALF - URUGUAIANA,,,,
2466,202102.0,2021,2,1.7300000097751618,ARGENTINA,3.90422E7,DIVINOPOLIS,MG,ALF - URUGUAIANA,,,,
2467,202201.0,2022,1,1.85,ARGENTINA,3.90422E7,DIVINOPOLIS,MG,ALF - URUGUAIANA,,,,
2468,202401.0,2024,1,2.3247734895940084,ARGENTINA,3.90422E7,DIVINOPOLIS,MG,ALF - URUGUAIANA,,,,
2469,202402.0,2024,2,2.3271681136865254,ARGENTINA,3.90422E7,DIVINOPOLIS,MG,ALF - URUGUAIANA,,,,
2470,201801.0,2018,1,0.949999988079071,ARGENTINA,3.90422E7,EXTREMA,MG,ALF - URUGUAIANA,,,,
2471,201901.0,2019,1,1.1100000143051147,ARGENTINA,3.90422E7,EXTREMA,MG,ALF - URUGUAIANA,,,,
2472,201902.0,2019,2,1.1055999946594237,ARGENTINA,3.90422E7,EXTREMA,MG,ALF - URUGUAIANA,,,,
2473,202001.0,2020,1,0.9783496352342459,ARGENTINA,3.90422E7,EXTREMA,MG,ALF - URUGUAIANA,,,,
2474,202002.0,2020,2,1.0644444498750898,ARGENTINA,3.90422E7,EXTREMA,MG,ALF - URUGUAIANA,,,,
2475,202101.0,2021,1,1.4744245925096136,ARGENTINA,3.90422E7,EXTREMA,MG,ALF - URUGUAIANA,,,,
2476,202102.0,2021,2,1.5614835011828077,ARGENTINA,3.90422E7,EXTREMA,MG,ALF - URUGUAIANA,,,,
2477,202202.0,2022,2,1.59,ARGENTINA,3.90422E7,EXTREMA,MG,ALF - URUGUAIANA,,,,
2478,202301.0,2023,1,1.48,ARGENTINA,3.90422E7,EXTREMA,MG,ALF - URUGUAIANA,,,,
2479,202401.0,2024,1,1.7643489407832362,ARGENTINA,3.90422E7,EXTREMA,MG,ALF - URUGUAIANA,,,,
2480,202402.0,2024,2,1.7657339038570399,ARGENTINA,3.90422E7,EXTREMA,MG,ALF - URUGUAIANA,,,,
2481,201901.0,2019,1,1.809999942779541,ARGENTINA,3.90422E7,ITAJAI,SC,ITAJAI,,,,
2482,201902.0,2019,2,1.8899999856948853,ARGENTINA,3.90422E7,ITAJAI,SC,ITAJAI,,,,
2483,202001.0,2020,1,1.7599999904632568,ARGENTINA,3.90422E7,ITAJAI,SC,ITAJAI,,,,
2484,202002.0,2020,2,1.5791666756073635,ARGENTINA,3.90422E7,ITAJAI,SC,ITAJAI,,,,
2485,202101.0,2021,1,1.9252083083035492,ARGENTINA,3.90422E7,ITAJAI,SC,ITAJAI,,,,
2486,202401.0,2024,1,1.8183351275405872,ARGENTINA,3.90422E7,ITAJAI,SC,ITAJAI,,,,
2487,202402.0,2024,2,1.8183958047259328,ARGENTINA,3.90422E7,ITAJAI,SC,ITAJAI,,,,
2488,201801.0,2018,1,1.0925000309944153,ARGENTINA,3.90422E7,ITAPETINGA,BA,ALF - SALVADOR,,,,
2489,201802.0,2018,2,1.0987499952316284,ARGENTINA,3.90422E7,ITAPETINGA,BA,ALF - SALVADOR,,,,
2490,201901.0,2019,1,1.0711666348907682,ARGENTINA,3.90422E7,ITAPETINGA,BA,ALF - SALVADOR,,,,
2491,201902.0,2019,2,1.187268504941905,ARGENTINA,3.90422E7,ITAPETINGA,BA,ALF - SALVADOR,,,,
2492,202001.0,2020,1,1.1015476066441763,ARGENTINA,3.90422E7,ITAPETINGA,BA,ALF - SALVADOR,,,,
2493,202002.0,2020,2,1.207767849607987,ARGENTINA,3.90422E7,ITAPETINGA,BA,ALF - SALVADOR,,,,
2494,202101.0,2021,1,1.407883318129535,ARGENTINA,3.90422E7,ITAPETINGA,BA,ALF - SALVADOR,,,,
2495,202102.0,2021,2,1.5778571352126107,ARGENTINA,3.90422E7,ITAPETINGA,BA,ALF - SALVADOR,,,,
2496,202201.0,2022,1,1.7615555555666667,ARGENTINA,3.90422E7,ITAPETINGA,BA,ALF - SALVADOR,,,,
2497,202202.0,2022,2,1.74501861615,ARGENTINA,3.90422E7,ITAPETINGA,BA,ALF - SALVADOR,,,,
2498,202301.0,2023,1,1.5039913611,ARGENTINA,3.90422E7,ITAPETINGA,BA,ALF - SALVADOR,,,,
2499,202401.0,2024,1,1.8500353261707119,ARGENTINA,3.90422E7,ITAPETINGA,BA,ALF - SALVADOR,,,,
2500,202402.0,2024,2,1.8514016465563827,ARGENTINA,3.90422E7,ITAPETINGA,BA,ALF - SALVADOR,,,,
2501,201901.0,2019,1,2.1575000882148743,ARGENTINA,3.90422E7,SAPIRANGA,RS,ALF - URUGUAIANA,2019.0,1.0,2019.0,1.0
2502,201902.0,2019,2,1.9993454939668829,ARGENTINA,3.90422E7,SAPIRANGA,RS,ALF - URUGUAIANA,2019.0,2.0,2019.0,2.0
2503,202001.0,2020,1,2.1600000858306885,ARGENTINA,3.90422E7,SAPIRANGA,RS,ALF - URUGUAIANA,2020.0,1.0,2020.0,1.0
2504,202202.0,2022,2,2.290889,ARGENTINA,3.90422E7,SAPIRANGA,RS,ALF - URUGUAIANA,2022.0,2.0,2022.0,2.0
2505,202401.0,2024,1,2.4338327014418155,ARGENTINA,3.90422E7,SAPIRANGA,RS,ALF - URUGUAIANA,,,,
2506,202402.0,2024,2,2.4345383310649424,ARGENTINA,3.90422E7,SAPIRANGA,RS,ALF - URUGUAIANA,,,,
2507,201901.0,2019,1,1.8849999916553497,ARGENTINA,3.90422E7,SOROCABA,SP,ALF - URUGUAIANA,,,,
2508,201902.0,2019,2,1.8899999904632567,ARGENTINA,3.90422E7,SOROCABA,SP,ALF - URUGUAIANA,,,,
2509,202001.0,2020,1,1.8899999892711639,ARGENTINA,3.90422E7,SOROCABA,SP,ALF - URUGUAIANA,,,,
2510,202002.0,2020,2,1.7350000021855037,ARGENTINA,3.90422E7,SOROCABA,SP,ALF - URUGUAIANA,,,,
